SourceRel,Type,SourceResult,LegacyResult,LegacyIdRegistered,TcRefs,MappedTcRefs,CurrentRecipe,Decision
arcane_workbench/tube_buffer.json,thaumcraft:arcane_workbench_shaped,thaumcraft:tube_buffer,thaumcraft:tube_buffer,false,thaumcraft:arcane_workbench_shaped;thaumcraft:phial_empty;thaumcraft:plate_iron;thaumcraft:tube_buffer;thaumcraft:tube_normal;thaumcraft:tube_restricted;thaumcraft:tube_valve,thaumcraft:arcane_workbench_shaped;thaumcraft:phial_empty;thaumcraft:iron_plate;thaumcraft:tube_buffer;thaumcraft:tube_normal;thaumcraft:tube_restricted;thaumcraft:tube_valve,,defer_until_arcane_serializer_parity
arcane_workbench/tube_filter.json,thaumcraft:arcane_workbench_shapeless,thaumcraft:tube_filter,thaumcraft:tube_filter,false,thaumcraft:arcane_workbench_shapeless;thaumcraft:filter;thaumcraft:tube_filter;thaumcraft:tube_normal,thaumcraft:arcane_workbench_shapeless;thaumcraft:filter;thaumcraft:tube_filter;thaumcraft:tube_normal,,defer_until_arcane_serializer_parity
arcane_workbench/tube_oneway.json,thaumcraft:arcane_workbench_shapeless,thaumcraft:tube_oneway,thaumcraft:tube_oneway,false,thaumcraft:arcane_workbench_shapeless;thaumcraft:tube_normal;thaumcraft:tube_oneway,thaumcraft:arcane_workbench_shapeless;thaumcraft:tube_normal;thaumcraft:tube_oneway,,defer_until_arcane_serializer_parity
arcane_workbench/tube_restrict.json,thaumcraft:arcane_workbench_shapeless,thaumcraft:tube_restricted,thaumcraft:tube_restricted,false,thaumcraft:arcane_workbench_shapeless;thaumcraft:tube_normal;thaumcraft:tube_restricted,thaumcraft:arcane_workbench_shapeless;thaumcraft:tube_normal;thaumcraft:tube_restricted,,defer_until_arcane_serializer_parity
arcane_workbench/tube_valve.json,thaumcraft:arcane_workbench_shapeless,thaumcraft:tube_valve,thaumcraft:tube_valve,false,thaumcraft:arcane_workbench_shapeless;thaumcraft:tube_normal;thaumcraft:tube_valve,thaumcraft:arcane_workbench_shapeless;thaumcraft:tube_normal;thaumcraft:tube_valve,,defer_until_arcane_serializer_parity
arcane_workbench/turret_crossbow.json,thaumcraft:arcane_workbench_shaped,thaumcraft:turret_placer_basic,thaumcraft:turret_placer_basic,false,thaumcraft:arcane_workbench_shaped;thaumcraft:brain_clockwork;thaumcraft:greatwood_planks;thaumcraft:mechanism_simple;thaumcraft:plates/iron;thaumcraft:turret_placer_basic,thaumcraft:arcane_workbench_shaped;thaumcraft:brain_clockwork;thaumcraft:plank_greatwood;thaumcraft:mechanism_simple;thaumcraft:plates/iron;thaumcraft:turret_placer_basic,,defer_until_arcane_serializer_parity
arcane_workbench/turret_crossbow_advanced.json,thaumcraft:arcane_workbench_shaped,thaumcraft:turret_placer_advanced,thaumcraft:turret_placer_advanced,false,thaumcraft:arcane_workbench_shaped;thaumcraft:brain_curious;thaumcraft:plates/iron;thaumcraft:turret_placer_advanced;thaumcraft:turret_placer_basic,thaumcraft:arcane_workbench_shaped;thaumcraft:brain_curious;thaumcraft:plates/iron;thaumcraft:turret_placer_advanced;thaumcraft:turret_placer_basic,,defer_until_arcane_serializer_parity
arcane_workbench/vis_battery.json,thaumcraft:arcane_workbench_shaped,thaumcraft:vis_battery,thaumcraft:vis_battery,false,thaumcraft:arcane_stone_slab;thaumcraft:arcane_workbench_shaped;thaumcraft:vis_battery;thaumcraft:vis_resonator,thaumcraft:slab_arcane_stone;thaumcraft:arcane_workbench_shaped;thaumcraft:vis_battery;thaumcraft:vis_resonator,,defer_until_arcane_serializer_parity
arcane_workbench/vis_generator.json,thaumcraft:arcane_workbench_shaped,thaumcraft:vis_generator,thaumcraft:vis_generator,false,thaumcraft:arcane_workbench_shaped;thaumcraft:quicksilver;thaumcraft:vis_generator;thaumcraft:vis_resonator,thaumcraft:arcane_workbench_shaped;thaumcraft:quicksilver;thaumcraft:vis_generator;thaumcraft:vis_resonator,,defer_until_arcane_serializer_parity
arcane_workbench/vis_resonator.json,thaumcraft:arcane_workbench_shapeless,thaumcraft:vis_resonator,thaumcraft:vis_resonator,true,thaumcraft:arcane_workbench_shapeless;thaumcraft:plate_iron;thaumcraft:vis_resonator,thaumcraft:arcane_workbench_shapeless;thaumcraft:iron_plate;thaumcraft:vis_resonator,vis_resonator.json,defer_until_arcane_serializer_parity
arcane_workbench/warded_jar.json,thaumcraft:arcane_workbench_shaped,thaumcraft:jar_normal,thaumcraft:jar_normal,false,thaumcraft:arcane_workbench_shaped;thaumcraft:jar_normal,thaumcraft:arcane_workbench_shaped;thaumcraft:jar_normal,,defer_until_arcane_serializer_parity
arcane_workbench/workbench_charger.json,thaumcraft:arcane_workbench_shaped,thaumcraft:arcane_workbench_charger,thaumcraft:arcane_workbench_charger,true,thaumcraft:arcane_workbench_charger;thaumcraft:arcane_workbench_shaped;thaumcraft:greatwood_planks;thaumcraft:vis_resonator,thaumcraft:arcane_workbench_charger;thaumcraft:arcane_workbench_shaped;thaumcraft:plank_greatwood;thaumcraft:vis_resonator,workbenchcharger.json,defer_until_arcane_serializer_parity
crafting/amber_block.json,minecraft:crafting_shaped,thaumcraft:amber_block,thaumcraft:amber_block,true,thaumcraft:amber;thaumcraft:amber_block,thaumcraft:amber;thaumcraft:amber_block,amber_block.json;amber_block_from_bricks.json,already_present_or_imported
crafting/amber_block_from_brick.json,minecraft:crafting_shaped,thaumcraft:amber_block,thaumcraft:amber_block,true,thaumcraft:amber_block;thaumcraft:amber_brick,thaumcraft:amber_block;thaumcraft:amber_brick,amber_block.json;amber_block_from_bricks.json,already_present_or_imported
crafting/amber_brick.json,minecraft:crafting_shaped,thaumcraft:amber_brick,thaumcraft:amber_brick,true,thaumcraft:amber_block;thaumcraft:amber_brick,thaumcraft:amber_block;thaumcraft:amber_brick,amber_brick.json,already_present_or_imported
crafting/amber_from_block.json,minecraft:crafting_shapeless,thaumcraft:amber,thaumcraft:amber,true,thaumcraft:amber;thaumcraft:amber_block,thaumcraft:amber;thaumcraft:amber_block,amber_from_block.json;ore_amber_smelting.json,already_present_or_imported
crafting/ancient_stone_slab.json,minecraft:crafting_shaped,thaumcraft:ancient_stone_slab,thaumcraft:slab_ancient,true,thaumcraft:ancient_stone;thaumcraft:ancient_stone_slab,thaumcraft:stone_ancient;thaumcraft:slab_ancient,slab_ancient.json,already_present_or_imported
crafting/ancient_stone_stairs.json,minecraft:crafting_shaped,thaumcraft:ancient_stone_stairs,thaumcraft:stairs_ancient,true,thaumcraft:ancient_stone;thaumcraft:ancient_stone_stairs,thaumcraft:stone_ancient;thaumcraft:stairs_ancient,stairs_ancient.json,already_present_or_imported
crafting/arcane_stone.json,minecraft:crafting_shaped,thaumcraft:arcane_stone,thaumcraft:stone_arcane,true,thaumcraft:arcane_stone;thaumcraft:crystal_essence,thaumcraft:stone_arcane;thaumcraft:crystal_essence,research_bridge/stone_arcane.json,defer_unregistered_or_unmapped
crafting/arcane_stone_brick.json,minecraft:crafting_shaped,thaumcraft:arcane_stone_brick,thaumcraft:stone_arcane_brick,true,thaumcraft:arcane_stone;thaumcraft:arcane_stone_brick,thaumcraft:stone_arcane;thaumcraft:stone_arcane_brick,stone_arcane_brick.json,already_present_or_imported
crafting/arcane_stone_brick_slab.json,minecraft:crafting_shaped,thaumcraft:arcane_stone_brick_slab,thaumcraft:slab_arcane_brick,true,thaumcraft:arcane_stone_brick;thaumcraft:arcane_stone_brick_slab,thaumcraft:stone_arcane_brick;thaumcraft:slab_arcane_brick,slab_arcane_brick.json,already_present_or_imported
crafting/arcane_stone_brick_stairs.json,minecraft:crafting_shaped,thaumcraft:arcane_stone_brick_stairs,thaumcraft:stairs_arcane_brick,true,thaumcraft:arcane_stone_brick;thaumcraft:arcane_stone_brick_stairs,thaumcraft:stone_arcane_brick;thaumcraft:stairs_arcane_brick,stairs_arcane_brick.json,already_present_or_imported
crafting/arcane_stone_slab.json,minecraft:crafting_shaped,thaumcraft:arcane_stone_slab,thaumcraft:slab_arcane_stone,true,thaumcraft:arcane_stone;thaumcraft:arcane_stone_slab,thaumcraft:stone_arcane;thaumcraft:slab_arcane_stone,slab_arcane_stone.json,already_present_or_imported
crafting/arcane_stone_stairs.json,minecraft:crafting_shaped,thaumcraft:arcane_stone_stairs,thaumcraft:stairs_arcane,true,thaumcraft:arcane_stone;thaumcraft:arcane_stone_stairs,thaumcraft:stone_arcane;thaumcraft:stairs_arcane,stairs_arcane.json,already_present_or_imported
crafting/brass_block.json,minecraft:crafting_shaped,thaumcraft:brass_block,thaumcraft:metal_brass,true,thaumcraft:brass_block;thaumcraft:brass_ingot,thaumcraft:metal_brass;thaumcraft:brass_ingot,metal_brass.json,already_present_or_imported
crafting/brass_ingot_to_nuggets.json,minecraft:crafting_shapeless,thaumcraft:brass_nugget,thaumcraft:brass_nugget,false,thaumcraft:brass_ingot;thaumcraft:brass_nugget,thaumcraft:brass_ingot;thaumcraft:brass_nugget,,defer_unregistered_or_unmapped
crafting/brass_ingots_from_block.json,minecraft:crafting_shapeless,thaumcraft:brass_ingot,thaumcraft:brass_ingot,true,thaumcraft:brass_block;thaumcraft:brass_ingot,thaumcraft:metal_brass;thaumcraft:brass_ingot,brass_ingot_from_metal_brass.json;research_bridge/brass_ingot.json,already_present_or_imported
crafting/brass_nuggets_to_ingot.json,minecraft:crafting_shaped,thaumcraft:brass_ingot,thaumcraft:brass_ingot,true,thaumcraft:brass_ingot;thaumcraft:brass_nugget,thaumcraft:brass_ingot;thaumcraft:brass_nugget,brass_ingot_from_metal_brass.json;research_bridge/brass_ingot.json,defer_unregistered_or_unmapped
crafting/candle_white.json,minecraft:crafting_shaped,thaumcraft:candle_white,thaumcraft:candle_white,false,thaumcraft:candle_white;thaumcraft:tallow,thaumcraft:candle_white;thaumcraft:tallow,,defer_unregistered_or_unmapped
crafting/golem_bell.json,minecraft:crafting_shaped,thaumcraft:golem_bell,thaumcraft:golem_bell,false,thaumcraft:golem_bell,thaumcraft:golem_bell,,defer_unregistered_or_unmapped
crafting/greatwood_planks.json,minecraft:crafting_shapeless,thaumcraft:greatwood_planks,thaumcraft:plank_greatwood,true,thaumcraft:greatwood_log;thaumcraft:greatwood_planks,thaumcraft:log_greatwood;thaumcraft:plank_greatwood,plank_greatwood.json,already_present_or_imported
crafting/greatwood_slab.json,minecraft:crafting_shaped,thaumcraft:greatwood_slab,thaumcraft:slab_greatwood,true,thaumcraft:greatwood_planks;thaumcraft:greatwood_slab,thaumcraft:plank_greatwood;thaumcraft:slab_greatwood,slab_greatwood.json,already_present_or_imported
crafting/greatwood_stairs.json,minecraft:crafting_shaped,thaumcraft:greatwood_stairs,thaumcraft:stairs_greatwood,true,thaumcraft:greatwood_planks;thaumcraft:greatwood_stairs,thaumcraft:plank_greatwood;thaumcraft:stairs_greatwood,stairs_greatwood.json,already_present_or_imported
crafting/jar_brace.json,minecraft:crafting_shaped,thaumcraft:jar_brace,thaumcraft:jar_brace,false,thaumcraft:brass_nugget;thaumcraft:jar_brace,thaumcraft:brass_nugget;thaumcraft:jar_brace,,defer_unregistered_or_unmapped
crafting/phial.json,minecraft:crafting_shaped,thaumcraft:phial_empty,thaumcraft:phial_empty,false,thaumcraft:phial_empty,thaumcraft:phial_empty,,defer_unregistered_or_unmapped
crafting/plate_brass.json,minecraft:crafting_shaped,thaumcraft:plate_brass,thaumcraft:brass_plate,true,thaumcraft:brass_ingot;thaumcraft:plate_brass,thaumcraft:brass_ingot;thaumcraft:brass_plate,brassplate.json,already_present_or_imported
crafting/plate_iron.json,minecraft:crafting_shaped,thaumcraft:plate_iron,thaumcraft:iron_plate,true,thaumcraft:plate_iron,thaumcraft:iron_plate,ironplate.json,already_present_or_imported
crafting/plate_thaumium.json,minecraft:crafting_shaped,thaumcraft:plate_thaumium,thaumcraft:thaumium_plate,true,thaumcraft:plate_thaumium;thaumcraft:thaumium_ingot,thaumcraft:thaumium_plate;thaumcraft:thaumium_ingot,thaumiumplate.json,already_present_or_imported
crafting/plate_void.json,minecraft:crafting_shaped,thaumcraft:plate_void,thaumcraft:void_plate,true,thaumcraft:plate_void;thaumcraft:void_metal_ingot,thaumcraft:void_plate;thaumcraft:void_metal_ingot,,defer_unregistered_or_unmapped
crafting/quartz_nuggets_to_quartz.json,minecraft:crafting_shaped,minecraft:quartz,minecraft:quartz,false,thaumcraft:quartz_nugget,thaumcraft:quartz_nugget,ore_quartz_smelting.json,defer_unregistered_or_unmapped
crafting/quartz_to_nuggets.json,minecraft:crafting_shapeless,thaumcraft:quartz_nugget,thaumcraft:quartz_nugget,false,thaumcraft:quartz_nugget,thaumcraft:quartz_nugget,,defer_unregistered_or_unmapped
crafting/quicksilver_nuggets_to_quicksilver.json,minecraft:crafting_shaped,thaumcraft:quicksilver,thaumcraft:quicksilver,true,thaumcraft:quicksilver;thaumcraft:quicksilver_nugget,thaumcraft:quicksilver;thaumcraft:quicksilver_nugget,ore_cinnabar_smelting.json,defer_unregistered_or_unmapped
crafting/quicksilver_to_nuggets.json,minecraft:crafting_shapeless,thaumcraft:quicksilver_nugget,thaumcraft:quicksilver_nugget,false,thaumcraft:quicksilver;thaumcraft:quicksilver_nugget,thaumcraft:quicksilver;thaumcraft:quicksilver_nugget,,defer_unregistered_or_unmapped
crafting/scribing_tools.json,minecraft:crafting_shapeless,thaumcraft:scribing_tools,thaumcraft:scribing_tools,true,thaumcraft:phial_empty;thaumcraft:scribing_tools,thaumcraft:phial_empty;thaumcraft:scribing_tools,scribingtoolscraft2.json;scribingtoolsrefill.json;research_bridge/scribing_tools.json,defer_unregistered_or_unmapped
crafting/scribing_tools_bottle.json,minecraft:crafting_shapeless,thaumcraft:scribing_tools,thaumcraft:scribing_tools,true,thaumcraft:scribing_tools,thaumcraft:scribing_tools,scribingtoolscraft2.json;scribingtoolsrefill.json;research_bridge/scribing_tools.json,already_present_or_imported
crafting/silverwood_planks.json,minecraft:crafting_shapeless,thaumcraft:silverwood_planks,thaumcraft:plank_silverwood,true,thaumcraft:silverwood_log;thaumcraft:silverwood_planks,thaumcraft:log_silverwood;thaumcraft:plank_silverwood,plank_silverwood.json,already_present_or_imported
crafting/silverwood_slab.json,minecraft:crafting_shaped,thaumcraft:silverwood_slab,thaumcraft:slab_silverwood,true,thaumcraft:silverwood_planks;thaumcraft:silverwood_slab,thaumcraft:plank_silverwood;thaumcraft:slab_silverwood,slab_silverwood.json,already_present_or_imported
crafting/silverwood_stairs.json,minecraft:crafting_shaped,thaumcraft:silverwood_stairs,thaumcraft:stairs_silverwood,true,thaumcraft:silverwood_planks;thaumcraft:silverwood_stairs,thaumcraft:plank_silverwood;thaumcraft:stairs_silverwood,stairs_silverwood.json,already_present_or_imported
crafting/table_stone.json,minecraft:crafting_shaped,thaumcraft:table_stone,thaumcraft:table_stone,true,thaumcraft:table_stone,thaumcraft:table_stone,tablestone.json,already_present_or_imported
crafting/table_wood.json,minecraft:crafting_shaped,thaumcraft:table_wood,thaumcraft:table_wood,true,thaumcraft:table_wood,thaumcraft:table_wood,tablewood.json,already_present_or_imported
crafting/thaumium_axe.json,minecraft:crafting_shaped,thaumcraft:thaumium_axe,thaumcraft:thaumium_axe,true,thaumcraft:thaumium_axe;thaumcraft:thaumium_ingot,thaumcraft:thaumium_axe;thaumcraft:thaumium_ingot,thaumium_axe.json,already_present_or_imported
crafting/thaumium_block.json,minecraft:crafting_shaped,thaumcraft:thaumium_block,thaumcraft:metal_thaumium,true,thaumcraft:thaumium_block;thaumcraft:thaumium_ingot,thaumcraft:metal_thaumium;thaumcraft:thaumium_ingot,research_bridge/metal_thaumium.json,already_present_or_imported
crafting/thaumium_boots.json,minecraft:crafting_shaped,thaumcraft:thaumium_boots,thaumcraft:thaumium_boots,false,thaumcraft:thaumium_boots;thaumcraft:thaumium_ingot,thaumcraft:thaumium_boots;thaumcraft:thaumium_ingot,,defer_unregistered_or_unmapped
crafting/thaumium_chest.json,minecraft:crafting_shaped,thaumcraft:thaumium_chest,thaumcraft:thaumium_chest,false,thaumcraft:thaumium_chest;thaumcraft:thaumium_ingot,thaumcraft:thaumium_chest;thaumcraft:thaumium_ingot,,defer_unregistered_or_unmapped
crafting/thaumium_helm.json,minecraft:crafting_shaped,thaumcraft:thaumium_helm,thaumcraft:thaumium_helm,false,thaumcraft:thaumium_helm;thaumcraft:thaumium_ingot,thaumcraft:thaumium_helm;thaumcraft:thaumium_ingot,,defer_unregistered_or_unmapped
crafting/thaumium_hoe.json,minecraft:crafting_shaped,thaumcraft:thaumium_hoe,thaumcraft:thaumium_hoe,true,thaumcraft:thaumium_hoe;thaumcraft:thaumium_ingot,thaumcraft:thaumium_hoe;thaumcraft:thaumium_ingot,thaumium_hoe.json,already_present_or_imported
crafting/thaumium_ingot_to_nuggets.json,minecraft:crafting_shapeless,thaumcraft:thaumium_nugget,thaumcraft:thaumium_nugget,false,thaumcraft:thaumium_ingot;thaumcraft:thaumium_nugget,thaumcraft:thaumium_ingot;thaumcraft:thaumium_nugget,,defer_unregistered_or_unmapped
crafting/thaumium_ingots_from_block.json,minecraft:crafting_shapeless,thaumcraft:thaumium_ingot,thaumcraft:thaumium_ingot,true,thaumcraft:thaumium_block;thaumcraft:thaumium_ingot,thaumcraft:metal_thaumium;thaumcraft:thaumium_ingot,research_bridge/thaumium_ingot.json,already_present_or_imported
crafting/thaumium_legs.json,minecraft:crafting_shaped,thaumcraft:thaumium_legs,thaumcraft:thaumium_legs,false,thaumcraft:thaumium_ingot;thaumcraft:thaumium_legs,thaumcraft:thaumium_ingot;thaumcraft:thaumium_legs,,defer_unregistered_or_unmapped
crafting/thaumium_nuggets_to_ingot.json,minecraft:crafting_shaped,thaumcraft:thaumium_ingot,thaumcraft:thaumium_ingot,true,thaumcraft:thaumium_ingot;thaumcraft:thaumium_nugget,thaumcraft:thaumium_ingot;thaumcraft:thaumium_nugget,research_bridge/thaumium_ingot.json,defer_unregistered_or_unmapped
crafting/thaumium_pick.json,minecraft:crafting_shaped,thaumcraft:thaumium_pick,thaumcraft:thaumium_pick,true,thaumcraft:thaumium_ingot;thaumcraft:thaumium_pick,thaumcraft:thaumium_ingot;thaumcraft:thaumium_pick,thaumium_pick.json,already_present_or_imported
crafting/thaumium_shovel.json,minecraft:crafting_shaped,thaumcraft:thaumium_shovel,thaumcraft:thaumium_shovel,true,thaumcraft:thaumium_ingot;thaumcraft:thaumium_shovel,thaumcraft:thaumium_ingot;thaumcraft:thaumium_shovel,thaumium_shovel.json,already_present_or_imported
crafting/thaumium_sword.json,minecraft:crafting_shaped,thaumcraft:thaumium_sword,thaumcraft:thaumium_sword,true,thaumcraft:thaumium_ingot;thaumcraft:thaumium_sword,thaumcraft:thaumium_ingot;thaumcraft:thaumium_sword,thaumium_sword.json,already_present_or_imported
crafting/void_axe.json,minecraft:crafting_shaped,thaumcraft:void_axe,thaumcraft:void_axe,false,thaumcraft:void_axe;thaumcraft:void_metal_ingot,thaumcraft:void_axe;thaumcraft:void_metal_ingot,,defer_unregistered_or_unmapped
crafting/void_block.json,minecraft:crafting_shaped,thaumcraft:void_metal_block,thaumcraft:metal_void,true,thaumcraft:void_metal_block;thaumcraft:void_metal_ingot,thaumcraft:metal_void;thaumcraft:void_metal_ingot,research_bridge/metal_void.json,defer_unregistered_or_unmapped
crafting/void_boots.json,minecraft:crafting_shaped,thaumcraft:void_boots,thaumcraft:void_boots,false,thaumcraft:void_boots;thaumcraft:void_metal_ingot,thaumcraft:void_boots;thaumcraft:void_metal_ingot,,defer_unregistered_or_unmapped
crafting/void_chest.json,minecraft:crafting_shaped,thaumcraft:void_chest,thaumcraft:void_chest,false,thaumcraft:void_chest;thaumcraft:void_metal_ingot,thaumcraft:void_chest;thaumcraft:void_metal_ingot,,defer_unregistered_or_unmapped
crafting/void_helm.json,minecraft:crafting_shaped,thaumcraft:void_helm,thaumcraft:void_helm,false,thaumcraft:void_helm;thaumcraft:void_metal_ingot,thaumcraft:void_helm;thaumcraft:void_metal_ingot,,defer_unregistered_or_unmapped
crafting/void_hoe.json,minecraft:crafting_shaped,thaumcraft:void_hoe,thaumcraft:void_hoe,false,thaumcraft:void_hoe;thaumcraft:void_metal_ingot,thaumcraft:void_hoe;thaumcraft:void_metal_ingot,,defer_unregistered_or_unmapped
crafting/void_ingot_to_nuggets.json,minecraft:crafting_shapeless,thaumcraft:void_metal_nugget,thaumcraft:void_metal_nugget,false,thaumcraft:void_metal_ingot;thaumcraft:void_metal_nugget,thaumcraft:void_metal_ingot;thaumcraft:void_metal_nugget,,defer_unregistered_or_unmapped
crafting/void_ingots_from_block.json,minecraft:crafting_shapeless,thaumcraft:void_metal_ingot,thaumcraft:void_metal_ingot,false,thaumcraft:void_metal_block;thaumcraft:void_metal_ingot,thaumcraft:metal_void;thaumcraft:void_metal_ingot,,defer_unregistered_or_unmapped
crafting/void_legs.json,minecraft:crafting_shaped,thaumcraft:void_legs,thaumcraft:void_legs,false,thaumcraft:void_legs;thaumcraft:void_metal_ingot,thaumcraft:void_legs;thaumcraft:void_metal_ingot,,defer_unregistered_or_unmapped
crafting/void_nuggets_to_ingot.json,minecraft:crafting_shaped,thaumcraft:void_metal_ingot,thaumcraft:void_metal_ingot,false,thaumcraft:void_metal_ingot;thaumcraft:void_metal_nugget,thaumcraft:void_metal_ingot;thaumcraft:void_metal_nugget,,defer_unregistered_or_unmapped
crafting/void_pick.json,minecraft:crafting_shaped,thaumcraft:void_pick,thaumcraft:void_pick,false,thaumcraft:void_metal_ingot;thaumcraft:void_pick,thaumcraft:void_metal_ingot;thaumcraft:void_pick,,defer_unregistered_or_unmapped
crafting/void_shovel.json,minecraft:crafting_shaped,thaumcraft:void_shovel,thaumcraft:void_shovel,false,thaumcraft:void_metal_ingot;thaumcraft:void_shovel,thaumcraft:void_metal_ingot;thaumcraft:void_shovel,,defer_unregistered_or_unmapped
crafting/void_sword.json,minecraft:crafting_shaped,thaumcraft:void_sword,thaumcraft:void_sword,false,thaumcraft:void_metal_ingot;thaumcraft:void_sword,thaumcraft:void_metal_ingot;thaumcraft:void_sword,,defer_unregistered_or_unmapped
crucible/alumentum.json,thaumcraft:crucible,thaumcraft:alumentum,thaumcraft:alumentum,true,thaumcraft:alumentum;thaumcraft:crucible,thaumcraft:alumentum;thaumcraft:crucible,,defer_until_crucible_serializer
crucible/amber.json,thaumcraft:crucible,thaumcraft:amber,thaumcraft:amber,true,thaumcraft:amber;thaumcraft:crucible,thaumcraft:amber;thaumcraft:crucible,amber_from_block.json;ore_amber_smelting.json,defer_until_crucible_serializer
crucible/balanced_shard.json,thaumcraft:crucible,thaumcraft:balanced_shard,thaumcraft:balanced_shard,false,thaumcraft:balanced_shard;thaumcraft:crucible;thaumcraft:shard_order,thaumcraft:balanced_shard;thaumcraft:crucible;thaumcraft:shard_order,,defer_until_crucible_serializer
crucible/bath_salts.json,thaumcraft:crucible,thaumcraft:bath_salts,thaumcraft:bath_salts,false,thaumcraft:bath_salts;thaumcraft:crucible;thaumcraft:salis_mundus,thaumcraft:bath_salts;thaumcraft:crucible;thaumcraft:salis_mundus,,defer_until_crucible_serializer
crucible/bottle_taint.json,thaumcraft:crucible,thaumcraft:bottle_taint,thaumcraft:bottle_taint,false,thaumcraft:bottle_taint;thaumcraft:crucible;thaumcraft:phial_filled,thaumcraft:bottle_taint;thaumcraft:crucible;thaumcraft:phial_filled,,defer_until_crucible_serializer
crucible/brass_ingot.json,thaumcraft:crucible,thaumcraft:brass_ingot,thaumcraft:brass_ingot,true,thaumcraft:brass_ingot;thaumcraft:crucible,thaumcraft:brass_ingot;thaumcraft:crucible,brass_ingot_from_metal_brass.json;research_bridge/brass_ingot.json,defer_until_crucible_serializer
crucible/cluster_cinnabar.json,thaumcraft:crucible,thaumcraft:cluster_cinnabar,thaumcraft:cluster_cinnabar,false,thaumcraft:cinnabar_ore;thaumcraft:cluster_cinnabar;thaumcraft:crucible,thaumcraft:ore_cinnabar;thaumcraft:cluster_cinnabar;thaumcraft:crucible,,defer_until_crucible_serializer
crucible/cluster_copper.json,thaumcraft:crucible,thaumcraft:cluster_copper,thaumcraft:cluster_copper,false,thaumcraft:cluster_copper;thaumcraft:crucible,thaumcraft:cluster_copper;thaumcraft:crucible,,defer_until_crucible_serializer
crucible/cluster_gold.json,thaumcraft:crucible,thaumcraft:cluster_gold,thaumcraft:cluster_gold,false,thaumcraft:cluster_gold;thaumcraft:crucible,thaumcraft:cluster_gold;thaumcraft:crucible,,defer_until_crucible_serializer
crucible/cluster_iron.json,thaumcraft:crucible,thaumcraft:cluster_iron,thaumcraft:cluster_iron,false,thaumcraft:cluster_iron;thaumcraft:crucible,thaumcraft:cluster_iron;thaumcraft:crucible,,defer_until_crucible_serializer
crucible/everfull_urn.json,thaumcraft:crucible,thaumcraft:everfull_urn,thaumcraft:everfull_urn,false,thaumcraft:crucible;thaumcraft:everfull_urn,thaumcraft:crucible;thaumcraft:everfull_urn,,defer_until_crucible_serializer
crucible/fabric_enchanted.json,thaumcraft:crucible,thaumcraft:enchanted_fabric,thaumcraft:enchanted_fabric,false,thaumcraft:crucible;thaumcraft:enchanted_fabric,thaumcraft:crucible;thaumcraft:enchanted_fabric,,defer_until_crucible_serializer
crucible/focus_basic.json,thaumcraft:crucible,thaumcraft:focus_blank,thaumcraft:focus_blank,false,thaumcraft:crucible;thaumcraft:crystal_order;thaumcraft:focus_blank,thaumcraft:crucible;thaumcraft:crystal_ordo;thaumcraft:focus_blank,,defer_until_crucible_serializer
crucible/hedge_clay.json,thaumcraft:crucible,minecraft:clay_ball,minecraft:clay_ball,false,thaumcraft:crucible;thaumcraft:hedge_transmutation,thaumcraft:crucible;thaumcraft:hedge_transmutation,research_bridge/clay_ball.json,defer_until_crucible_serializer
crucible/hedge_cobweb.json,thaumcraft:crucible,minecraft:cobweb,minecraft:cobweb,false,thaumcraft:crucible;thaumcraft:hedge_transmutation,thaumcraft:crucible;thaumcraft:hedge_transmutation,research_bridge/cobweb.json,defer_until_crucible_serializer
crucible/hedge_dye.json,thaumcraft:crucible,minecraft:red_dye,minecraft:red_dye,false,thaumcraft:crucible,thaumcraft:crucible,,defer_until_crucible_serializer
crucible/hedge_glowstone.json,thaumcraft:crucible,minecraft:glowstone_dust,minecraft:glowstone_dust,false,thaumcraft:crucible;thaumcraft:hedge_duplication,thaumcraft:crucible;thaumcraft:hedge_duplication,research_bridge/glowstone_dust.json,defer_until_crucible_serializer
crucible/hedge_gunpowder.json,thaumcraft:crucible,minecraft:gunpowder,minecraft:gunpowder,false,thaumcraft:crucible;thaumcraft:hedge_duplication,thaumcraft:crucible;thaumcraft:hedge_duplication,research_bridge/gunpowder.json,defer_until_crucible_serializer
crucible/hedge_lava.json,thaumcraft:crucible,minecraft:lava_bucket,minecraft:lava_bucket,false,thaumcraft:crucible;thaumcraft:hedge_transmutation,thaumcraft:crucible;thaumcraft:hedge_transmutation,research_bridge/lava_bucket.json,defer_until_crucible_serializer
crucible/hedge_slime.json,thaumcraft:crucible,minecraft:slime_ball,minecraft:slime_ball,false,thaumcraft:crucible;thaumcraft:hedge_duplication,thaumcraft:crucible;thaumcraft:hedge_duplication,research_bridge/slime_ball.json,defer_until_crucible_serializer
crucible/hedge_string.json,thaumcraft:crucible,minecraft:string,minecraft:string,false,thaumcraft:crucible;thaumcraft:hedge_transmutation,thaumcraft:crucible;thaumcraft:hedge_transmutation,research_bridge/string.json,defer_until_crucible_serializer
crucible/leather.json,thaumcraft:crucible,minecraft:leather,minecraft:leather,false,thaumcraft:crucible,thaumcraft:crucible,research_bridge/leather.json,defer_until_crucible_serializer
crucible/leather_from_flesh.json,thaumcraft:crucible,minecraft:leather,minecraft:leather,false,thaumcraft:crucible,thaumcraft:crucible,research_bridge/leather.json,defer_until_crucible_serializer
